"start","stop","path","selection_rate","non_ordered_ratio","ordered_ratio","non_ordered_ratio_median","non_ordered_ratio_mean","ordered_ratio_mean","ordered_ratio_median","ordered_max","non_ordered_max","ordered_min","non_ordered_min"
"Paktia_Province","Kot_District","457274,8477496,26421259","0.2","0.41136923384144314","0.2546196489187237","0.4117686214471144","0.4122665246621846","0.26003411205125804","0.25486737356498806","0.377594994918866","0.4214204885841709","0.25445449915454743","0.41116954003860745"
"Paktia_Province","Kot_District","457274,34762787,26421259","0.6","0.4113026692404979","0.25445449915454743","0.4117686214471144","0.4122665246621846","0.26003411205125804","0.25486737356498806","0.377594994918866","0.4214204885841709","0.25445449915454743","0.41116954003860745"
"Paktia_Province","Kot_District","457274,457220,26421259","0.2","0.4214204885841709","0.26035860322384813","0.4117686214471144","0.4122665246621846","0.26003411205125804","0.25486737356498806","0.377594994918866","0.4214204885841709","0.25445449915454743","0.41116954003860745"
"Holy_Trinity_Church,_Casterton","Paris","32412263,6325,22989","0.2","0.1896483267158253","0.05698651331140857","0.19211571185479295","0.1922393647192286","0.034869457865104224","0.031909551521020665","0.05768720494895378","0.20195689166193986","0.030882814821080788","0.1893079977311401"
"Holy_Trinity_Church,_Casterton","Paris","32412263,311821,22989","0.2","0.18953488372093022","0.05768720494895378","0.19211571185479295","0.1922393647192286","0.034869457865104224","0.031909551521020665","0.05768720494895378","0.20195689166193986","0.030882814821080788","0.1893079977311401"
"Holy_Trinity_Church,_Casterton","Paris","32412263,1170,1867492,22989","0.4","0.1893930799773114","0.030882814821080788","0.19211571185479295","0.1922393647192286","0.034869457865104224","0.031909551521020665","0.05768720494895378","0.20195689166193986","0.030882814821080788","0.1893079977311401"
"Holy_Trinity_Church,_Casterton","Paris","32412263,311821,49400,22989","0.2","0.19032898468519568","0.031501696572677214","0.19211571185479295","0.1922393647192286","0.034869457865104224","0.031909551521020665","0.05768720494895378","0.20195689166193986","0.030882814821080788","0.1893079977311401"
"Malikah,_Yemen","Geographic_coordinate_system","23929525,29324214,48361","0.2","0.48149300155520997","0.3806228962468238","0.48149300155520997","0.4828367029548988","0.3691526045111392","0.3806228962468238","0.5527682515948192","0.49758942457231725","0.33755773828676433","0.48141524105754274"
"Malikah,_Yemen","Geographic_coordinate_system","23929525,690277,3604352,48361","0.2","0.48203732503888025","0.33755773828676433","0.48149300155520997","0.4828367029548988","0.3691526045111392","0.3806228962468238","0.5527682515948192","0.49758942457231725","0.33755773828676433","0.48141524105754274"
"Malikah,_Yemen","Geographic_coordinate_system","23929525,3604492,48361","0.2","0.4816485225505443","0.3807464751092417","0.48149300155520997","0.4828367029548988","0.3691526045111392","0.3806228962468238","0.5527682515948192","0.49758942457231725","0.33755773828676433","0.48141524105754274"
"Malikah,_Yemen","Geographic_coordinate_system","23929525,18691665,48361","0.4","0.48514774494556767","0.3832798417888066","0.48149300155520997","0.4828367029548988","0.3691526045111392","0.3806228962468238","0.5527682515948192","0.49758942457231725","0.33755773828676433","0.48141524105754274"
"Porcelain_(song)","Hungarian_pop","2555620,55319,264041,38665259","0.2","0.36031822824275656","0.18433662295749373","0.35488899639843036","0.3553362360909531","0.18309639060401492","0.18036210024027993","0.190985413229449","0.36031822824275656","0.17865044447155282","0.35263129602752247"
"Porcelain_(song)","Hungarian_pop","2555620,55319,35072196,38665259","0.4","0.35440520346180726","0.17865044447155282","0.35488899639843036","0.3553362360909531","0.18309639060401492","0.18036210024027993","0.190985413229449","0.36031822824275656","0.17865044447155282","0.35263129602752247"
"Porcelain_(song)","Hungarian_pop","2555620,22409684,55319,38665259","0.4","0.3577379992474332","0.190985413229449","0.35488899639843036","0.3553362360909531","0.18309639060401492","0.18036210024027993","0.190985413229449","0.36031822824275656","0.17865044447155282","0.35263129602752247"
"2010_European_Seniors_Tour","List_of_states_with_limited_recognition","26144650,26748,9366,523670","0.4","0.30403901699891095","0.13035632755297152","0.30058241394005397","0.3025218997111606","0.1395239421235076","0.1333063092153715","0.15344055794518233","0.3113310289312941","0.12806232249158273","0.2993512950423789"
"2010_European_Seniors_Tour","List_of_states_with_limited_recognition","26144650,5843419,8970,523670","0.6","0.29973010085704815","0.12806232249158273","0.30058241394005397","0.3025218997111606","0.1395239421235076","0.1333063092153715","0.15344055794518233","0.3113310289312941","0.12806232249158273","0.2993512950423789"
"Midnight_Club_3:_DUB_Edition_soundtrack","Posthuman_Records","36755699,650426,26929201","0.6","0.7377558675383131","0.6350377958354114","0.7398992605294181","0.7241538956167614","0.5465090825874469","0.536975017772658","0.6350377958354114","0.7527596184760476","0.5133954450926047","0.6808487836244775"
"Midnight_Club_3:_DUB_Edition_soundtrack","Posthuman_Records","36755699,650426,35998536,26929201","0.2","0.7442932161611832","0.5353360578790548","0.7398992605294181","0.7241538956167614","0.5465090825874469","0.536975017772658","0.6350377958354114","0.7527596184760476","0.5133954450926047","0.6808487836244775"
"Midnight_Club_3:_DUB_Edition_soundtrack","Posthuman_Records","36755699,192481,3204594,26929201","0.2","0.7441860465116279","0.5405459982236414","0.7398992605294181","0.7241538956167614","0.5465090825874469","0.536975017772658","0.6350377958354114","0.7527596184760476","0.5133954450926047","0.6808487836244775"
"The_Well_of_Romance","Dracula,_the_Musical","18027458,1605299,1947226,3466320","0.2","0.3334392591247503","0.09279483258632269","0.3293081532594879","0.3290322805939294","0.09384940072933196","0.09503563704125759","0.09992853284475466","0.3530960595605593","0.08220992710807958","0.29948247684764845"
"The_Well_of_Romance","Dracula,_the_Musical","18027458,20572,17648576,3466320","0.6","0.29948247684764845","0.08220992710807958","0.3293081532594879","0.3290322805939294","0.09384940072933196","0.09503563704125759","0.09992853284475466","0.3530960595605593","0.08220992710807958","0.29948247684764845"
"The_Well_of_Romance","Dracula,_the_Musical","18027458,1605299,548259,3466320","0.2","0.3530960595605593","0.09992853284475466","0.3293081532594879","0.3290322805939294","0.09384940072933196","0.09503563704125759","0.09992853284475466","0.3530960595605593","0.08220992710807958","0.29948247684764845"
"Tchatchaminade","Nankoul","17355860,17368425,17485983","0.4","0.9386699132552123","0.8950045847053832","0.9386699132552123","0.9386699132552121","0.8966529718782517","0.8950045847053832","0.9362142640270967","0.9386699132552123","0.8950045847053832","0.9386699132552123"
"Tchatchaminade","Nankoul","17355860,17485976,17485983","0.6","0.9386699132552123","0.8950045847053832","0.9386699132552123","0.9386699132552121","0.8966529718782517","0.8950045847053832","0.9362142640270967","0.9386699132552123","0.8950045847053832","0.9386699132552123"
"Sharion_Aycock","Three-Fifths_Compromise","21803545,834368,1795376,483263","0.6","0.23724878724878726","0.03435619610770577","0.2388773388773389","0.23850773850773851","0.034837429785472815","0.03462439961424621","0.035417025251426947","0.23922383922383922","0.03435619610770577","0.23724878724878726"
"Sharion_Aycock","Three-Fifths_Compromise","21803545,834368,195149,483263","0.4","0.23773388773388773","0.03452928924590484","0.2388773388773389","0.23850773850773851","0.034837429785472815","0.03462439961424621","0.035417025251426947","0.23922383922383922","0.03435619610770577","0.23724878724878726"
"Distributive_efficiency","Financial_economics","3312817,221419,18532781,63262","0.2","0.3601724539734328","0.16947670904440393","0.3601724539734328","0.3604311349335819","0.1716677930681617","0.16964143612269106","0.194487346060882","0.362910743416453","0.16895507329649467","0.3589489629457003"
"Distributive_efficiency","Financial_economics","3312817,438566,63262","0.2","0.3589489629457003","0.19388872957373526","0.3601724539734328","0.3604311349335819","0.1716677930681617","0.16964143612269106","0.194487346060882","0.362910743416453","0.16895507329649467","0.3589489629457003"
"Distributive_efficiency","Financial_economics","3312817,438566,20226904,63262","0.4","0.3589489629457003","0.16895507329649467","0.3601724539734328","0.3604311349335819","0.1716677930681617","0.16964143612269106","0.194487346060882","0.362910743416453","0.16895507329649467","0.3589489629457003"
"Distributive_efficiency","Financial_economics","3312817,45479,548102,63262","0.2","0.36075506874854346","0.16991745538094472","0.3601724539734328","0.3604311349335819","0.1716677930681617","0.16964143612269106","0.194487346060882","0.362910743416453","0.16895507329649467","0.3589489629457003"
"Liverpool_Wall_of_Fame","The_Mothers_of_Invention","8214899,29812,21444658,1485905","0.4","0.4228852872114999","0.16243907305135447","0.41881908252677397","0.4201834676943911","0.15565778875816938","0.1528185356952378","0.18276554172171375","0.46091289158696525","0.14756612323679427","0.40616230456445795"
"Liverpool_Wall_of_Fame","The_Mothers_of_Invention","8214899,29812,10672,1485905","0.2","0.46091289158696525","0.18276554172171375","0.41881908252677397","0.4201834676943911","0.15565778875816938","0.1528185356952378","0.18276554172171375","0.46091289158696525","0.14756612323679427","0.40616230456445795"
"Liverpool_Wall_of_Fame","The_Mothers_of_Invention","8214899,29812,236968,1485905","0.4","0.42941412290246833","0.1673726819519271","0.41881908252677397","0.4201834676943911","0.15565778875816938","0.1528185356952378","0.18276554172171375","0.46091289158696525","0.14756612323679427","0.40616230456445795"
"Kingdom_of_Rhovanion","Rohan_(Middle-earth)","450852,414991,63469","0.2","0.5594200320227718","0.3550491647773193","0.5606653620352251","0.5617505781889343","0.33924974714957234","0.3385126283356359","0.3550491647773193","0.5714285714285714","0.3329464085529778","0.5594200320227718"
"Kingdom_of_Rhovanion","Rohan_(Middle-earth)","450852,414991,23141343,63469","0.4","0.5714285714285714","0.3452137084623311","0.5606653620352251","0.5617505781889343","0.33924974714957234","0.3385126283356359","0.3550491647773193","0.5714285714285714","0.3329464085529778","0.5594200320227718"
"Kingdom_of_Rhovanion","Rohan_(Middle-earth)","450852,414991,414097,63469","0.4","0.5596868884540117","0.3380262596167629","0.5606653620352251","0.5617505781889343","0.33924974714957234","0.3385126283356359","0.3550491647773193","0.5714285714285714","0.3329464085529778","0.5594200320227718"
"Grogram","Lampas","1318280,51892,20385531","0.2","0.6249369514778573","0.5129403562811268","0.6251387067487139","0.6266760819126399","0.4955674592416797","0.4945694864674925","0.5129403562811268","0.6407747402400887","0.49360698990820295","0.6246343185715727"
"Grogram","Lampas","1318280,7581376,2973880,20385531","0.6","0.6246343185715727","0.49360698990820295","0.6251387067487139","0.6266760819126399","0.4955674592416797","0.4945694864674925","0.5129403562811268","0.6407747402400887","0.49360698990820295","0.6246343185715727"
"Grogram","Lampas","1318280,51892,11612923,20385531","0.2","0.6249369514778573","0.4944090421896441","0.6251387067487139","0.6266760819126399","0.4955674592416797","0.4945694864674925","0.5129403562811268","0.6407747402400887","0.49360698990820295","0.6246343185715727"
"West_Bromwich_railway_station","Somerset_Road_railway_station","10129341,10009757,10727865","0.2","0.49752660770499174","0.2931013507855626","0.49880077949332935","0.49840203867486144","0.30476183519791467","0.29677930731749613","0.48807845384880133","0.5060710538150203","0.2931013507855626","0.49445360515664816"
"West_Bromwich_railway_station","Somerset_Road_railway_station","10129341,5566732,10727865","0.6","0.5007495128166691","0.30027563636637117","0.49880077949332935","0.49840203867486144","0.30476183519791467","0.29677930731749613","0.48807845384880133","0.5060710538150203","0.2931013507855626","0.49445360515664816"
"West_Bromwich_railway_station","Somerset_Road_railway_station","10129341,1968082,10727865","0.2","0.5060710538150203","0.2996853470464312","0.49880077949332935","0.49840203867486144","0.30476183519791467","0.29677930731749613","0.48807845384880133","0.5060710538150203","0.2931013507855626","0.49445360515664816"
"Roy_Glenwood_Spurling","Combat_Support_Hospital","22388797,791464,18955796,796157","0.3333333333333333","0.4633228840125392","0.23410276722351747","0.46290491118077326","0.4649210154281148","0.23752953593100395","0.23398623004405666","0.28662718242697044","0.48519679554162315","0.22884245557369065","0.45949146638801813"
"Roy_Glenwood_Spurling","Combat_Support_Hospital","22388797,32087,2344754,796157","0.6666666666666666","0.4685475444096134","0.23398623004405666","0.46290491118077326","0.4649210154281148","0.23752953593100395","0.23398623004405666","0.28662718242697044","0.48519679554162315","0.22884245557369065","0.45949146638801813"
"Lisa_Raphals","Sonoma_County_Roller_Derby","36699483,230311,1654773,34747014","0.4","0.5847584260335381","0.37504008267414646","0.5738004316785655","0.5740257584023148","0.3679986972937173","0.3681271604249452","0.37504008267414646","0.5847584260335381","0.3607646172164463","0.5632575128673418"
"Lisa_Raphals","Sonoma_County_Roller_Derby","36699483,230311,33061222,34747014","0.4","0.5632575128673418","0.3607646172164463","0.5738004316785655","0.5740257584023148","0.3679986972937173","0.3681271604249452","0.37504008267414646","0.5847584260335381","0.3607646172164463","0.5632575128673418"
"Lisa_Raphals","Sonoma_County_Roller_Derby","36699483,230311,639061,34747014","0.2","0.5708949028723228","0.36677829754705227","0.5738004316785655","0.5740257584023148","0.3679986972937173","0.3681271604249452","0.37504008267414646","0.5847584260335381","0.3607646172164463","0.5632575128673418"
"Wang_Sanyun","Quzhou_County","15918178,72664,24690731,24690764","0.2","0.29233610341643584","0.09705712190001681","0.29261311172668514","0.29310987996306564","0.10099040847993777","0.09716714616775772","0.14277172326412807","0.2992613111726685","0.09682135561200056","0.29233610341643584"
"Wang_Sanyun","Quzhou_County","15918178,72664,24690764","0.4","0.29233610341643584","0.14274862851756318","0.29261311172668514","0.29310987996306564","0.10099040847993777","0.09716714616775772","0.14277172326412807","0.2992613111726685","0.09682135561200056","0.29233610341643584"
"Wang_Sanyun","Quzhou_County","15918178,72664,10464547,24690764","0.2","0.2925207756232687","0.09682135561200056","0.29261311172668514","0.29310987996306564","0.10099040847993777","0.09716714616775772","0.14277172326412807","0.2992613111726685","0.09682135561200056","0.29233610341643584"
"Wang_Sanyun","Quzhou_County","15918178,72664,24689389,24690764","0.2","0.29261311172668514","0.09719858167282655","0.29261311172668514","0.29310987996306564","0.10099040847993777","0.09716714616775772","0.14277172326412807","0.2992613111726685","0.09682135561200056","0.29233610341643584"
"Steno","Rome","420605,69641,23789,25458","0.4","0.4802384780278671","0.27492518606826577","0.4446677384780279","0.443415350202712","0.24789133599864802","0.248311891848263","0.27492518606826577","0.4802384780278671","0.23294869989520475","0.42061897106109325"
"Steno","Rome","420605,69641,844,25458","0.2","0.44935691318327975","0.2504015282833151","0.4446677384780279","0.443415350202712","0.24789133599864802","0.248311891848263","0.27492518606826577","0.4802384780278671","0.23294869989520475","0.42061897106109325"
"Steno","Rome","420605,69641,11525,25458","0.2","0.44265809217577706","0.2450000152342182","0.4446677384780279","0.443415350202712","0.24789133599864802","0.248311891848263","0.27492518606826577","0.4802384780278671","0.23294869989520475","0.42061897106109325"
"Steno","Rome","420605,3090801,4502,25458","0.2","0.42061897106109325","0.23294869989520475","0.4446677384780279","0.443415350202712","0.24789133599864802","0.248311891848263","0.27492518606826577","0.4802384780278671","0.23294869989520475","0.42061897106109325"
"New_Coalinga_Municipal_Airport","International_Association_of_Travel_Agents_Network","7327186,37575,15365","0.4","0.5950605778191985","0.4387522910132421","0.5968313140726934","0.5980726933830381","0.40887834644967014","0.40534542248283967","0.4387522910132421","0.6132339235787512","0.40403360308917213","0.5947809878844361"
"New_Coalinga_Municipal_Airport","International_Association_of_Travel_Agents_Network","7327186,165094,597759,15365","0.6","0.5958993476234855","0.40403360308917213","0.5968313140726934","0.5980726933830381","0.40887834644967014","0.40534542248283967","0.4387522910132421","0.6132339235787512","0.40403360308917213","0.5947809878844361"
"Serafim_Karalexis","Singin'_in_the_Rain","1793881,171615,12209,1883157","0.2","0.24412404959459885","0.03577864028803825","0.4475502413477616","0.2263226803798467","0.032038091632895435","0.05973561251057499","0.0575661608035899","0.24412404959459885","0.029636423853851332","0.22327034104173896"
"Serafim_Karalexis","Singin'_in_the_Rain","1793881,171615,61827,1883157","0.2","0.22446919266807586","0.03124297988739685","0.4475502413477616","0.2263226803798467","0.032038091632895435","0.05973561251057499","0.0575661608035899","0.24412404959459885","0.029636423853851332","0.22327034104173896"
"Serafim_Karalexis","Singin'_in_the_Rain","1793881,211405,8122589,1883157","0.6","0.22336498722276557","0.029636423853851332","0.4475502413477616","0.2263226803798467","0.032038091632895435","0.05973561251057499","0.0575661608035899","0.24412404959459885","0.029636423853851332","0.22327034104173896"
"Ryukyu_Domain","Awa_Province_(Tokushima)","32301568,317196,406381,424957","0.8","0.6832495079816313","0.5486775296069943","0.6836868576426853","0.6856286901377652","0.5536349093419346","0.5504609768022064","0.5687413105531302","0.7003061447627378","0.5486775296069943","0.6832495079816313"
"Ryukyu_Domain","Awa_Province_(Tokushima)","32301568,317196,84512,424957","0.2","0.7003061447627378","0.5687413105531302","0.6836868576426853","0.6856286901377652","0.5536349093419346","0.5504609768022064","0.5687413105531302","0.7003061447627378","0.5486775296069943","0.6832495079816313"
"Zodiac_(band)",".su","2600334,26779,999954","0.8","0.3178518905071398","0.18252473831484342","0.31808909341050334","0.3162408083874946","0.15417918737185587","0.15185409425709137","0.18252473831484342","0.3218368992836472","0.1445492782133239","0.3050903743061815"
"Zodiac_(band)",".su","2600334,8088,26779,999954","0.2","0.31808909341050334","0.1513625775253966","0.31808909341050334","0.3162408083874946","0.15417918737185587","0.15185409425709137","0.18252473831484342","0.3218368992836472","0.1445492782133239","0.3050903743061815"
"Net_volatility","Inflation_swap","10604601,8363016,20136467","0.6","0.40384867129205393","0.23291422508337917","0.4036523105118471","0.40385390757952605","0.24193421336157972","0.23287639590925488","0.45743037351116145","0.4054850111271109","0.23253593334213607","0.4033250425448357"
"Net_volatility","Inflation_swap","10604601,378465,20136467","0.2","0.4036523105118471","0.23280073756100625","0.4036523105118471","0.40385390757952605","0.24193421336157972","0.23287639590925488","0.45743037351116145","0.4054850111271109","0.23253593334213607","0.4033250425448357"
"Net_volatility","Inflation_swap","10604601,30772740,20136467","0.2","0.4033250425448357","0.23253593334213607","0.4036523105118471","0.40385390757952605","0.24193421336157972","0.23287639590925488","0.45743037351116145","0.4054850111271109","0.23253593334213607","0.4033250425448357"
"Harzer_Wandernadel","Germany","24700164,25729848,11867","0.4","0.23951664835789235","0.10230460646808827","0.2361831887571499","0.23665896435471037","0.09989041612855236","0.10086484869274974","0.10230460646808827","0.23959240880336377","0.07277375307898325","0.2358422667525285"
"Harzer_Wandernadel","Germany","24700164,25000990,11867","0.2","0.23595590742073563","0.10079940515750709","0.2361831887571499","0.23665896435471037","0.09989041612855236","0.10086484869274974","0.10230460646808827","0.23959240880336377","0.07277375307898325","0.2358422667525285"
"Harzer_Wandernadel","Germany","24700164,29576013,1928442,11867","0.4","0.23917572635327095","0.07277375307898325","0.2361831887571499","0.23665896435471037","0.09989041612855236","0.10086484869274974","0.10230460646808827","0.23959240880336377","0.07277375307898325","0.2358422667525285"
"21st-century_architectural_styles","Guillaume_Apollinaire","36447467,591135,8369900,62013","0.2","0.2630449205791672","0.06465933831802208","0.2598056433672872","0.261817330310481","0.06439216461527099","0.0639864993975299","0.06882857245276815","0.2775631268781954","0.06354250722807794","0.2593373141318347"
"21st-century_architectural_styles","Guillaume_Apollinaire","36447467,3684625,315927,62013","0.2","0.2598056433672872","0.06401747559539865","0.2598056433672872","0.261817330310481","0.06439216461527099","0.0639864993975299","0.06882857245276815","0.2775631268781954","0.06354250722807794","0.2593373141318347"
"21st-century_architectural_styles","Guillaume_Apollinaire","36447467,591135,254825,62013","0.2","0.2775631268781954","0.06882857245276815","0.2598056433672872","0.261817330310481","0.06439216461527099","0.0639864993975299","0.06882857245276815","0.2775631268781954","0.06354250722807794","0.2593373141318347"
"21st-century_architectural_styles","Guillaume_Apollinaire","36447467,3684625,19547,62013","0.4","0.26066424696561685","0.0639864993975299","0.2598056433672872","0.261817330310481","0.06439216461527099","0.0639864993975299","0.06882857245276815","0.2775631268781954","0.06354250722807794","0.2593373141318347"
"Sand_Creek_(community),_Wisconsin","Tiffany,_Wisconsin","29327995,37015061,139010","0.2","0.9595959595959596","0.939427794596321","0.9496479951025406","0.9495561677379861","0.9300980563454648","0.9287712402879108","0.939427794596321","0.9595959595959596","0.9275705017742871","0.9476584022038568"
"Sand_Creek_(community),_Wisconsin","Tiffany,_Wisconsin","29327995,90979,139010","0.8","0.950719314355678","0.9275705017742871","0.9496479951025406","0.9495561677379861","0.9300980563454648","0.9287712402879108","0.939427794596321","0.9595959595959596","0.9275705017742871","0.9476584022038568"
"Vidin_Heights","Chile","3899744,616243,5489","0.4","0.27998074229691877","0.19042126581768556","0.281906512605042","0.2823389355742297","0.12023073818176709","0.10761804201266907","0.19042126581768556","0.28785889355742295","0.10543839224550293","0.27984943977591037"
"Vidin_Heights","Chile","3899744,18959138,12207,5489","0.2","0.2804621848739496","0.10543839224550293","0.281906512605042","0.2823389355742297","0.12023073818176709","0.10761804201266907","0.19042126581768556","0.28785889355742295","0.10543839224550293","0.27984943977591037"
"Vidin_Heights","Chile","3899744,1137217,5489","0.4","0.27984943977591037","0.190178110170991","0.281906512605042","0.2823389355742297","0.12023073818176709","0.10761804201266907","0.19042126581768556","0.28785889355742295","0.10543839224550293","0.27984943977591037"
"Claires_Court_School","Highdown_School","4132274,14259968,31655452","0.2","0.5201572496723965","0.37268800571314536","0.52046558236337","0.5233269097356048","0.38123170323679534","0.37573657835701574","0.49107117508044507","0.5343405534571803","0.36876003711431243","0.5188468357357588"
"Claires_Court_School","Highdown_School","4132274,698633,31655452","0.2","0.5268634857010714","0.37860927180989346","0.52046558236337","0.5233269097356048","0.38123170323679534","0.37573657835701574","0.49107117508044507","0.5343405534571803","0.36876003711431243","0.5188468357357588"
"Claires_Court_School","Highdown_School","4132274,10367390,31655452","0.4","0.519463501117706","0.36876003711431243","0.52046558236337","0.5233269097356048","0.38123170323679534","0.37573657835701574","0.49107117508044507","0.5343405534571803","0.36876003711431243","0.5188468357357588"
"Claires_Court_School","Highdown_School","4132274,2845623,31655452","0.2","0.5287134818469128","0.3883998801084769","0.52046558236337","0.5233269097356048","0.38123170323679534","0.37573657835701574","0.49107117508044507","0.5343405534571803","0.36876003711431243","0.5188468357357588"
"8th_Armoured_Division_(United_Kingdom)","195th_(Airlanding)_Field_Ambulance","4967308,457343,31924428,32263097","0.2","0.2137707859408542","0.03017152290462799","0.2142513857293903","0.21595719457883442","0.03308544267801725","0.030190712933506756","0.060755631430149296","0.25548684758578705","0.02983569739924972","0.2133542661241229"
"8th_Armoured_Division_(United_Kingdom)","195th_(Airlanding)_Field_Ambulance","4967308,382941,32263097","0.2","0.2139630258562686","0.060368097502991595","0.2142513857293903","0.21595719457883442","0.03308544267801725","0.030190712933506756","0.060755631430149296","0.25548684758578705","0.02983569739924972","0.2133542661241229"
"8th_Armoured_Division_(United_Kingdom)","195th_(Airlanding)_Field_Ambulance","4967308,457343,18717611,32263097","0.2","0.2142513857293903","0.02983569739924972","0.2142513857293903","0.21595719457883442","0.03308544267801725","0.030190712933506756","0.060755631430149296","0.25548684758578705","0.02983569739924972","0.2133542661241229"
"8th_Armoured_Division_(United_Kingdom)","195th_(Airlanding)_Field_Ambulance","4967308,457343,32263097","0.4","0.2133542661241229","0.060755631430149296","0.2142513857293903","0.21595719457883442","0.03308544267801725","0.030190712933506756","0.060755631430149296","0.25548684758578705","0.02983569739924972","0.2133542661241229"
"Manusha_Nanayakkara","Athuraliye_Rathana_Thero","29305143,38982357,23580693","0.2","0.48500230733733274","0.26774919427263877","0.4867712659590832","0.49107214274726974","0.2783713424626552","0.27059346383999655","0.41203358746933877","0.5215351484387017","0.26774919427263877","0.484694662359637"
"Manusha_Nanayakkara","Athuraliye_Rathana_Thero","29305143,23579382,23580693","0.4","0.48530995231502844","0.2698608489514347","0.4867712659590832","0.49107214274726974","0.2783713424626552","0.27059346383999655","0.41203358746933877","0.5215351484387017","0.26774919427263877","0.484694662359637"
"Manusha_Nanayakkara","Athuraliye_Rathana_Thero","29305143,9739767,23580693","0.2","0.5215351484387017","0.2885640761064846","0.4867712659590832","0.49107214274726974","0.2783713424626552","0.27059346383999655","0.41203358746933877","0.5215351484387017","0.26774919427263877","0.484694662359637"
"Manusha_Nanayakkara","Athuraliye_Rathana_Thero","29305143,23580394,23580693","0.2","0.49023227195816027","0.2717570286630066","0.4867712659590832","0.49107214274726974","0.2783713424626552","0.27059346383999655","0.41203358746933877","0.5215351484387017","0.26774919427263877","0.484694662359637"
"William_Crane_Gray","Episcopal_Diocese_of_Springfield","12571695,6585542,4821341","0.6","0.37586322120739585","0.17292595994048043","0.3764201381153932","0.3770060147026063","0.1802563589204443","0.17436424367638975","0.3129544444544566","0.3843283582089552","0.17234511458559398","0.375417687680998"
"William_Crane_Gray","Episcopal_Diocese_of_Springfield","12571695,3016017,4821341","0.2","0.3843283582089552","0.17961951117298144","0.3764201381153932","0.3770060147026063","0.1802563589204443","0.17436424367638975","0.3129544444544566","0.3843283582089552","0.17234511458559398","0.375417687680998"
"William_Crane_Gray","Episcopal_Diocese_of_Springfield","12571695,5387132,4821341","0.2","0.38282468255736246","0.1802280158304815","0.3764201381153932","0.3770060147026063","0.1802563589204443","0.17436424367638975","0.3129544444544566","0.3843283582089552","0.17234511458559398","0.375417687680998"
"Villages_in_Milicz_County","Human_settlement","14381678,6084894,33566568,6084894","0.8","0.7545232273838631","0.7100795233652218","1.5122249388753057","0.75822891198044","0.7297408245403818","1.4252425968489062","0.9629602481975156","0.7806845965770172","0.7100795233652218","0.7545232273838631"
"Villages_in_Milicz_County","Human_settlement","14381678,6084894,18951655,6084894","0.2","0.7574572127139364","0.7131989745742783","1.5122249388753057","0.75822891198044","0.7297408245403818","1.4252425968489062","0.9629602481975156","0.7806845965770172","0.7100795233652218","0.7545232273838631"
"Ancient_Roman_baths","Plautus","8349639,432937,24171","0.4","0.4235739901211178","0.2988511261004077","0.42465660734826444","0.4250977738683266","0.2571551240208887","0.25506973014445894","0.2988511261004077","0.4350767981595507","0.2542013020749009","0.4235739901211178"
"Ancient_Roman_baths","Plautus","8349639,432937,8049650,24171","0.6","0.4236416536978145","0.2542013020749009","0.42465660734826444","0.4250977738683266","0.2571551240208887","0.25506973014445894","0.2988511261004077","0.4350767981595507","0.2542013020749009","0.4235739901211178"
"C._Gregory_Stapko","Wye_Oak","35447414,2251133,1030328,1151742","0.2","0.5834554632795962","0.3238897353068193","1.1599088096401238","0.5759648265754763","0.3212723920233751","0.6452818631544559","0.34267174339987355","0.6012050154697932","0.2891039546179979","0.5284969874613256"
"C._Gregory_Stapko","Wye_Oak","35447414,102226,18858,1151742","0.4","0.5284969874613256","0.2891039546179979","1.1599088096401238","0.5759648265754763","0.3212723920233751","0.6452818631544559","0.34267174339987355","0.6012050154697932","0.2891039546179979","0.5284969874613256"
"C._Gregory_Stapko","Wye_Oak","35447414,2251133,18147064,1151742","0.4","0.6012050154697932","0.34267174339987355","1.1599088096401238","0.5759648265754763","0.3212723920233751","0.6452818631544559","0.34267174339987355","0.6012050154697932","0.2891039546179979","0.5284969874613256"
"Moving_(The_Raincoats_album)","Sid_Vicious","997713,160789,11322,158287","0.4","0.26712727555020765","0.04895814336935634","0.2722120871016574","0.2742186722110746","0.051660228575757784","0.050790730350379225","0.056660318370418745","0.29200791833249234","0.04895814336935634","0.26712727555020765"
"Moving_(The_Raincoats_album)","Sid_Vicious","997713,741851,23037,158287","0.2","0.27737452936381635","0.05257214112879078","0.2722120871016574","0.2742186722110746","0.051660228575757784","0.050790730350379225","0.056660318370418745","0.29200791833249234","0.04895814336935634","0.26712727555020765"
"Moving_(The_Raincoats_album)","Sid_Vicious","997713,160789,149007,158287","0.4","0.29200791833249234","0.056660318370418745","0.2722120871016574","0.2742186722110746","0.051660228575757784","0.050790730350379225","0.056660318370418745","0.29200791833249234","0.04895814336935634","0.26712727555020765"
"Hamson_Gamgee","List_of_Middle-earth_Orcs","902515,459662,58607,7025945","0.4","0.6019592923720753","0.0043075521895277755","0.6053832984591972","0.6080578276583601","0.0043501443374998955","0.004324815543926333","0.0047508751304827035","0.6649229598630397","0.004266120138971241","0.6011984021304927"
"Hamson_Gamgee","List_of_Middle-earth_Orcs","902515,459662,7025945","0.4","0.6011984021304927","0.004685274383768189","0.6053832984591972","0.6080578276583601","0.0043501443374998955","0.004324815543926333","0.0047508751304827035","0.6649229598630397","0.004266120138971241","0.6011984021304927"
